job_n,default_n,poutcome_n,duration,campaign,euribor3m,y_n
6.0,0.0,1.0,120.0,2.0,4.153,0
3.0,0.0,0.0,400.0,1.0,4.961,0
0.0,0.0,0.0,183.0,1.0,4.963,0
4.0,0.0,0.0,90.0,1.0,4.961,0
1.0,0.0,0.0,337.0,2.0,1.334,0
2.0,1.0,0.0,123.0,1.0,4.963,0
5.0,0.0,0.0,77.0,3.0,4.86,0
3.0,0.0,0.0,388.0,2.0,4.958,0
3.0,1.0,0.0,500.0,2.0,4.856,0
2.0,0.0,1.0,301.0,1.0,1.049,0
8.0,0.0,0.0,695.0,1.0,4.963,0
2.0,0.0,0.0,145.0,2.0,4.961,0
10.0,0.0,0.0,429.0,10.0,4.857,0
3.0,0.0,0.0,21.0,10.0,4.866,0
2.0,0.0,0.0,302.0,1.0,0.711,1
2.0,0.0,0.0,595.0,2.0,4.96,0
2.0,0.0,0.0,200.0,1.0,1.26,1
4.0,0.0,0.0,181.0,1.0,1.327,0
3.0,1.0,0.0,136.0,3.0,4.959,0
1.0,1.0,1.0,257.0,1.0,1.334,0
6.0,0.0,2.0,166.0,3.0,0.715,1
5.0,0.0,0.0,384.0,5.0,1.405,0
3.0,1.0,0.0,93.0,1.0,4.961,0
8.0,0.0,0.0,729.0,1.0,4.021,1
2.0,0.0,0.0,155.0,1.0,4.964,0
4.0,0.0,0.0,352.0,1.0,4.961,0
5.0,0.0,1.0,213.0,1.0,1.479,0
1.0,1.0,0.0,1201.0,6.0,4.963,1
1.0,0.0,0.0,157.0,3.0,4.962,0
2.0,0.0,0.0,374.0,2.0,4.962,0
4.0,0.0,0.0,159.0,2.0,4.076,0
2.0,0.0,0.0,74.0,2.0,1.334,0
4.0,0.0,0.0,166.0,3.0,4.966,0
3.0,0.0,0.0,181.0,4.0,4.857,0
2.0,0.0,0.0,145.0,1.0,4.965,0
10.0,0.0,0.0,122.0,3.0,0.742,0
3.0,0.0,0.0,60.0,2.0,4.961,0
3.0,0.0,0.0,217.0,2.0,4.961,0
3.0,1.0,0.0,150.0,4.0,4.962,0
6.0,0.0,0.0,130.0,6.0,4.076,0
4.0,0.0,0.0,463.0,2.0,4.965,0
2.0,1.0,0.0,161.0,2.0,4.857,0
4.0,0.0,0.0,308.0,1.0,1.299,0
1.0,0.0,0.0,93.0,1.0,1.344,0
3.0,0.0,0.0,870.0,1.0,4.963,1
2.0,0.0,0.0,304.0,2.0,4.857,0
6.0,0.0,0.0,837.0,1.0,1.25,1
2.0,0.0,0.0,89.0,1.0,4.12,0
4.0,0.0,0.0,258.0,2.0,4.855,0
4.0,0.0,0.0,138.0,2.0,4.966,0
3.0,0.0,0.0,467.0,1.0,4.963,0
4.0,0.0,0.0,152.0,3.0,4.857,0
6.0,0.0,0.0,595.0,1.0,4.191,0
2.0,0.0,0.0,150.0,4.0,0.652,0
5.0,0.0,1.0,109.0,1.0,1.281,0
1.0,0.0,0.0,74.0,1.0,4.968,0
3.0,0.0,2.0,372.0,2.0,1.25,0
8.0,0.0,1.0,208.0,3.0,4.021,0
3.0,1.0,0.0,347.0,2.0,4.855,0
10.0,0.0,0.0,225.0,4.0,4.857,0
3.0,1.0,0.0,242.0,2.0,4.855,0
9.0,0.0,0.0,112.0,1.0,4.86,0
2.0,0.0,0.0,271.0,2.0,1.327,0
5.0,0.0,1.0,170.0,2.0,1.354,0
1.0,0.0,1.0,487.0,3.0,1.016,1
2.0,0.0,0.0,377.0,1.0,1.25,0
4.0,0.0,0.0,42.0,1.0,4.865,0
5.0,1.0,0.0,1720.0,4.0,4.962,0
8.0,1.0,0.0,750.0,2.0,4.86,0
11.0,0.0,0.0,901.0,1.0,4.961,1
0.0,1.0,0.0,46.0,3.0,4.967,0
6.0,0.0,1.0,283.0,3.0,1.313,0
5.0,0.0,0.0,151.0,1.0,0.883,0
4.0,0.0,0.0,209.0,1.0,4.963,0
1.0,1.0,0.0,184.0,2.0,4.859,0
2.0,0.0,2.0,250.0,2.0,0.846,0
2.0,1.0,0.0,114.0,2.0,4.968,0
4.0,0.0,0.0,200.0,1.0,4.962,0
2.0,1.0,0.0,263.0,6.0,4.958,0
6.0,0.0,0.0,114.0,1.0,4.191,0
3.0,0.0,0.0,160.0,1.0,4.191,0
8.0,0.0,0.0,39.0,1.0,4.866,0
7.0,0.0,0.0,176.0,1.0,1.281,0
6.0,0.0,1.0,364.0,1.0,1.313,0
0.0,0.0,0.0,181.0,2.0,4.866,0
1.0,0.0,0.0,20.0,1.0,0.72,0
5.0,0.0,0.0,252.0,4.0,0.849,1
3.0,1.0,0.0,474.0,2.0,4.957,1
1.0,0.0,0.0,10.0,6.0,4.021,0
5.0,0.0,0.0,533.0,3.0,4.961,1
8.0,0.0,0.0,269.0,1.0,1.26,1
3.0,1.0,0.0,225.0,1.0,4.857,0
3.0,1.0,0.0,857.0,3.0,1.327,0
3.0,0.0,0.0,52.0,1.0,4.86,0
1.0,0.0,0.0,643.0,1.0,4.962,0
3.0,1.0,1.0,211.0,1.0,1.291,0
8.0,1.0,0.0,665.0,1.0,1.25,0
6.0,0.0,0.0,170.0,1.0,4.959,0
2.0,0.0,0.0,138.0,4.0,4.857,0
6.0,0.0,0.0,644.0,2.0,4.963,1
6.0,0.0,0.0,153.0,2.0,4.962,0
4.0,0.0,0.0,149.0,2.0,4.191,0
7.0,0.0,0.0,10.0,1.0,0.782,0
4.0,1.0,0.0,48.0,3.0,4.968,0
10.0,0.0,0.0,139.0,1.0,4.076,0
2.0,0.0,0.0,24.0,10.0,4.963,0
2.0,0.0,1.0,105.0,4.0,1.334,0
2.0,0.0,0.0,468.0,5.0,4.86,0
4.0,0.0,1.0,188.0,1.0,0.699,0
3.0,0.0,1.0,144.0,2.0,1.313,0
4.0,0.0,0.0,151.0,1.0,4.97,0
3.0,0.0,0.0,419.0,1.0,1.405,0
2.0,0.0,0.0,64.0,4.0,4.964,0
2.0,0.0,0.0,66.0,1.0,0.754,0
2.0,0.0,1.0,122.0,1.0,1.059,0
3.0,1.0,0.0,400.0,2.0,4.855,0
2.0,0.0,0.0,245.0,5.0,1.405,0
2.0,0.0,0.0,1119.0,2.0,1.281,1
5.0,0.0,0.0,176.0,5.0,0.72,0
3.0,0.0,0.0,74.0,1.0,4.855,0
2.0,1.0,1.0,315.0,3.0,1.25,0
10.0,0.0,0.0,430.0,2.0,4.958,0
4.0,0.0,0.0,92.0,5.0,1.778,0
8.0,0.0,0.0,254.0,21.0,4.864,0
11.0,0.0,0.0,200.0,1.0,1.365,0
3.0,0.0,0.0,16.0,5.0,1.266,0
2.0,0.0,0.0,24.0,5.0,4.96,0
2.0,1.0,0.0,516.0,1.0,1.344,0
4.0,0.0,0.0,41.0,2.0,4.857,0
3.0,0.0,0.0,53.0,5.0,4.962,0
7.0,0.0,0.0,812.0,3.0,4.961,0
11.0,0.0,0.0,85.0,2.0,0.884,0
2.0,0.0,0.0,206.0,1.0,1.483,0
4.0,0.0,0.0,170.0,5.0,1.0,0
3.0,1.0,0.0,123.0,1.0,1.344,0
1.0,1.0,0.0,79.0,2.0,4.964,0
7.0,0.0,2.0,394.0,3.0,1.029,1
3.0,0.0,0.0,329.0,1.0,1.266,0
0.0,1.0,0.0,164.0,4.0,4.961,0
4.0,0.0,0.0,292.0,1.0,4.968,0
4.0,0.0,0.0,76.0,1.0,0.722,0
1.0,1.0,0.0,74.0,3.0,1.281,0
1.0,0.0,0.0,158.0,1.0,4.865,0
4.0,0.0,2.0,911.0,1.0,1.266,0
2.0,1.0,0.0,318.0,6.0,4.857,0
1.0,0.0,2.0,265.0,1.0,0.904,1
2.0,0.0,0.0,1487.0,3.0,1.299,0
2.0,0.0,0.0,868.0,1.0,4.864,0
3.0,1.0,0.0,70.0,1.0,4.961,0
1.0,0.0,0.0,19.0,5.0,1.244,0
4.0,0.0,0.0,645.0,4.0,4.966,1
6.0,1.0,0.0,127.0,1.0,1.25,0
4.0,0.0,0.0,470.0,2.0,4.857,0
2.0,0.0,0.0,443.0,1.0,4.962,0
3.0,0.0,0.0,245.0,4.0,4.857,0
7.0,0.0,0.0,112.0,3.0,4.857,0
3.0,0.0,0.0,213.0,3.0,4.962,0
10.0,0.0,1.0,297.0,1.0,1.479,0
2.0,0.0,0.0,126.0,1.0,4.864,0
2.0,0.0,0.0,28.0,2.0,1.244,0
3.0,0.0,0.0,492.0,3.0,4.966,0
9.0,0.0,2.0,174.0,2.0,0.876,0
6.0,1.0,0.0,70.0,2.0,4.864,0
4.0,0.0,0.0,153.0,3.0,4.963,0
4.0,0.0,0.0,150.0,2.0,4.955,0
3.0,0.0,0.0,195.0,1.0,4.965,0
2.0,1.0,0.0,91.0,4.0,4.955,0
8.0,0.0,0.0,1788.0,2.0,4.153,1
7.0,0.0,2.0,323.0,3.0,0.762,1
2.0,0.0,0.0,180.0,2.0,4.962,0
2.0,0.0,1.0,11.0,5.0,1.244,0
1.0,0.0,0.0,37.0,4.0,4.957,0
4.0,0.0,0.0,315.0,4.0,4.855,0
6.0,0.0,0.0,23.0,1.0,4.961,0
2.0,0.0,0.0,223.0,1.0,0.74,0
7.0,1.0,0.0,144.0,4.0,4.859,0
2.0,0.0,0.0,1087.0,2.0,4.855,0
4.0,0.0,0.0,48.0,5.0,4.86,0
4.0,0.0,0.0,118.0,2.0,1.281,0
3.0,0.0,0.0,314.0,2.0,1.291,0
1.0,1.0,0.0,88.0,2.0,1.281,0
3.0,0.0,0.0,83.0,2.0,4.961,0
8.0,0.0,0.0,215.0,3.0,4.963,0
0.0,0.0,0.0,158.0,2.0,1.405,1
11.0,0.0,0.0,557.0,1.0,1.244,0
4.0,1.0,0.0,687.0,2.0,4.963,1
4.0,0.0,0.0,228.0,2.0,4.968,0
3.0,0.0,0.0,499.0,3.0,1.281,0
11.0,0.0,0.0,72.0,2.0,0.809,0
7.0,0.0,0.0,454.0,5.0,4.076,0
4.0,0.0,2.0,168.0,1.0,0.754,0
1.0,0.0,2.0,83.0,1.0,1.266,0
2.0,0.0,0.0,437.0,3.0,1.354,0
1.0,0.0,0.0,157.0,2.0,4.959,0
4.0,0.0,0.0,449.0,1.0,4.964,0
8.0,0.0,0.0,163.0,1.0,1.405,1
10.0,0.0,0.0,111.0,1.0,4.12,0
0.0,1.0,0.0,165.0,2.0,4.191,0
11.0,0.0,0.0,73.0,3.0,4.963,0
0.0,0.0,0.0,102.0,2.0,4.963,0
6.0,1.0,0.0,92.0,2.0,4.962,0
2.0,0.0,0.0,98.0,1.0,4.859,0
3.0,0.0,0.0,66.0,1.0,4.96,0
3.0,0.0,1.0,172.0,2.0,4.153,0
3.0,0.0,0.0,340.0,1.0,1.405,0
3.0,1.0,0.0,111.0,5.0,4.968,0
7.0,0.0,0.0,41.0,1.0,4.12,0
3.0,1.0,0.0,411.0,2.0,4.961,0
3.0,0.0,0.0,597.0,2.0,4.97,0
2.0,0.0,0.0,177.0,3.0,4.963,0
2.0,0.0,0.0,464.0,2.0,1.266,0
2.0,0.0,0.0,32.0,2.0,4.865,0
4.0,0.0,0.0,124.0,2.0,4.963,0
6.0,0.0,0.0,126.0,1.0,4.968,0
3.0,0.0,1.0,118.0,2.0,1.291,0
3.0,0.0,0.0,217.0,1.0,4.12,0
3.0,0.0,0.0,333.0,2.0,1.406,0
2.0,0.0,0.0,46.0,4.0,4.968,0
4.0,1.0,0.0,115.0,2.0,4.961,0
3.0,0.0,0.0,1101.0,1.0,4.856,0
3.0,0.0,0.0,180.0,1.0,4.021,0
3.0,1.0,0.0,10.0,9.0,1.281,0
3.0,1.0,0.0,230.0,7.0,4.86,0
4.0,0.0,0.0,248.0,1.0,4.966,0
3.0,1.0,0.0,140.0,2.0,4.857,0
3.0,0.0,0.0,22.0,6.0,1.266,0
4.0,0.0,0.0,198.0,1.0,4.12,0
2.0,0.0,1.0,269.0,2.0,0.722,0
3.0,0.0,0.0,132.0,5.0,4.962,0
2.0,0.0,0.0,78.0,5.0,4.96,0
1.0,0.0,1.0,320.0,3.0,1.25,0
2.0,0.0,1.0,416.0,1.0,1.405,0
3.0,0.0,0.0,220.0,1.0,1.41,0
2.0,1.0,1.0,168.0,2.0,1.266,0
2.0,0.0,1.0,768.0,2.0,0.854,1
2.0,0.0,0.0,122.0,5.0,4.968,0
8.0,0.0,0.0,73.0,1.0,1.266,0
3.0,0.0,0.0,764.0,10.0,4.963,0
6.0,0.0,0.0,499.0,1.0,4.12,0
5.0,0.0,0.0,263.0,2.0,1.405,0
10.0,0.0,0.0,9.0,5.0,4.959,0
2.0,1.0,0.0,90.0,4.0,4.962,0
3.0,0.0,0.0,171.0,13.0,4.961,0
3.0,0.0,0.0,117.0,1.0,4.153,0
10.0,0.0,0.0,530.0,2.0,4.855,0
2.0,0.0,1.0,43.0,1.0,1.291,0
0.0,1.0,0.0,288.0,3.0,0.636,1
10.0,0.0,0.0,253.0,2.0,4.857,0
11.0,0.0,0.0,489.0,1.0,4.963,0
6.0,0.0,0.0,704.0,2.0,1.405,0
3.0,0.0,0.0,460.0,1.0,1.365,1
3.0,0.0,0.0,36.0,1.0,4.856,0
2.0,0.0,0.0,171.0,5.0,4.857,0
8.0,0.0,1.0,455.0,2.0,1.291,0
4.0,0.0,0.0,77.0,4.0,4.961,0
6.0,0.0,1.0,240.0,2.0,1.299,0
3.0,1.0,1.0,444.0,2.0,1.266,0
3.0,0.0,1.0,112.0,1.0,4.12,0
3.0,1.0,0.0,565.0,2.0,4.857,0
3.0,1.0,0.0,236.0,1.0,4.86,0
3.0,0.0,0.0,319.0,6.0,4.864,0
3.0,0.0,0.0,155.0,2.0,1.291,0
5.0,0.0,0.0,50.0,4.0,4.962,0
2.0,0.0,0.0,206.0,3.0,4.86,0
1.0,0.0,0.0,382.0,3.0,4.86,0
3.0,0.0,0.0,292.0,1.0,4.856,0
8.0,0.0,0.0,126.0,4.0,4.963,0
4.0,0.0,1.0,284.0,2.0,0.72,1
8.0,1.0,0.0,226.0,1.0,4.963,0
3.0,0.0,0.0,36.0,2.0,1.25,0
2.0,1.0,1.0,140.0,2.0,4.021,0
10.0,0.0,0.0,566.0,2.0,4.076,1
4.0,0.0,0.0,82.0,6.0,1.365,0
2.0,0.0,1.0,57.0,1.0,1.313,0
1.0,0.0,1.0,523.0,2.0,1.334,0
2.0,1.0,0.0,138.0,1.0,4.857,0
5.0,0.0,0.0,237.0,1.0,4.961,0
0.0,0.0,0.0,262.0,2.0,4.967,0
10.0,0.0,0.0,8.0,4.0,4.857,0
4.0,0.0,0.0,253.0,1.0,4.968,0
7.0,0.0,0.0,280.0,7.0,0.883,0
1.0,1.0,1.0,6.0,1.0,1.25,0
3.0,0.0,0.0,329.0,3.0,4.963,0
5.0,0.0,0.0,217.0,2.0,4.857,0
4.0,0.0,0.0,93.0,1.0,4.857,0
0.0,0.0,0.0,445.0,2.0,4.857,0
2.0,0.0,0.0,279.0,1.0,1.327,0
3.0,1.0,0.0,41.0,8.0,4.962,0
3.0,0.0,0.0,1056.0,1.0,4.968,1
2.0,0.0,0.0,346.0,1.0,1.334,0
2.0,0.0,0.0,39.0,6.0,4.967,0
2.0,0.0,0.0,735.0,1.0,4.962,1
4.0,0.0,0.0,106.0,1.0,4.96,0
2.0,0.0,0.0,127.0,2.0,4.021,0
10.0,0.0,0.0,144.0,1.0,4.857,0
3.0,0.0,0.0,306.0,3.0,4.857,0
3.0,0.0,0.0,104.0,1.0,1.266,0
2.0,1.0,0.0,89.0,1.0,4.963,0
3.0,1.0,0.0,399.0,4.0,1.291,0
10.0,0.0,1.0,165.0,5.0,1.266,0
2.0,0.0,0.0,195.0,1.0,4.021,0
1.0,1.0,0.0,58.0,3.0,4.864,0
4.0,0.0,0.0,697.0,5.0,4.965,0
10.0,1.0,0.0,126.0,4.0,4.96,0
0.0,1.0,0.0,1140.0,2.0,4.961,0
2.0,0.0,0.0,204.0,1.0,1.334,0
4.0,0.0,1.0,67.0,1.0,1.344,0
2.0,0.0,0.0,139.0,1.0,4.857,0
3.0,0.0,0.0,151.0,10.0,4.968,0
4.0,0.0,0.0,31.0,17.0,4.962,0
3.0,0.0,0.0,284.0,1.0,4.958,0
11.0,0.0,2.0,255.0,1.0,0.637,1
2.0,0.0,0.0,333.0,8.0,4.961,0
2.0,0.0,0.0,253.0,1.0,4.955,0
2.0,0.0,0.0,742.0,4.0,4.96,0
2.0,0.0,0.0,295.0,3.0,1.215,0
4.0,0.0,0.0,248.0,6.0,4.857,0
2.0,0.0,0.0,328.0,1.0,1.435,0
2.0,0.0,0.0,982.0,1.0,1.405,0
6.0,1.0,0.0,249.0,2.0,1.405,0
3.0,0.0,0.0,112.0,6.0,4.961,0
8.0,0.0,0.0,78.0,3.0,4.962,0
1.0,0.0,0.0,90.0,2.0,4.962,0
7.0,0.0,0.0,115.0,1.0,4.021,0
3.0,1.0,0.0,1254.0,10.0,4.864,0
2.0,0.0,0.0,245.0,2.0,4.856,0
3.0,0.0,1.0,157.0,3.0,1.334,0
4.0,0.0,0.0,145.0,4.0,4.86,0
1.0,0.0,0.0,90.0,1.0,4.191,0
2.0,1.0,0.0,86.0,1.0,4.965,0
3.0,0.0,0.0,248.0,1.0,1.334,0
4.0,0.0,0.0,378.0,7.0,4.958,0
4.0,1.0,0.0,185.0,2.0,4.966,0
4.0,0.0,0.0,91.0,2.0,4.961,0
4.0,0.0,0.0,187.0,1.0,4.965,0
4.0,0.0,0.0,609.0,8.0,4.964,1
1.0,1.0,0.0,171.0,6.0,4.857,0
2.0,1.0,0.0,733.0,1.0,4.962,0
1.0,0.0,1.0,111.0,2.0,1.405,0
4.0,0.0,2.0,211.0,1.0,0.677,1
4.0,0.0,0.0,832.0,1.0,4.859,1
5.0,0.0,2.0,211.0,1.0,1.365,0
2.0,0.0,0.0,287.0,1.0,4.962,0
1.0,0.0,0.0,98.0,9.0,4.857,0
2.0,1.0,1.0,414.0,1.0,1.266,0
4.0,0.0,0.0,220.0,1.0,4.961,0
2.0,0.0,0.0,81.0,4.0,4.961,0
1.0,0.0,0.0,112.0,1.0,4.858,0
6.0,0.0,0.0,84.0,1.0,0.879,0
6.0,0.0,0.0,675.0,3.0,4.963,1
4.0,0.0,0.0,133.0,3.0,4.857,0
5.0,0.0,0.0,1132.0,2.0,4.191,1
6.0,0.0,0.0,164.0,1.0,4.855,0
11.0,0.0,1.0,196.0,1.0,1.037,0
1.0,1.0,0.0,141.0,1.0,4.857,0
3.0,0.0,0.0,99.0,5.0,0.883,0
4.0,0.0,0.0,144.0,1.0,4.963,0
6.0,1.0,0.0,275.0,3.0,4.12,0
2.0,0.0,0.0,59.0,1.0,4.856,0
2.0,0.0,1.0,189.0,1.0,4.153,0
2.0,0.0,0.0,177.0,1.0,0.754,0
2.0,1.0,0.0,184.0,4.0,4.857,0
2.0,0.0,0.0,151.0,1.0,4.966,0
4.0,0.0,0.0,66.0,3.0,1.757,0
3.0,1.0,0.0,857.0,4.0,4.96,1
3.0,0.0,0.0,559.0,3.0,4.857,0
6.0,0.0,0.0,84.0,1.0,4.86,0
3.0,0.0,0.0,341.0,4.0,4.864,0
9.0,0.0,0.0,633.0,1.0,4.864,0
2.0,1.0,0.0,846.0,4.0,4.965,1
2.0,0.0,0.0,545.0,1.0,4.965,1
11.0,0.0,1.0,512.0,1.0,0.972,0
2.0,0.0,1.0,589.0,3.0,0.797,0
3.0,0.0,0.0,73.0,2.0,1.25,0
3.0,0.0,0.0,65.0,1.0,4.866,0
3.0,1.0,0.0,181.0,3.0,1.313,0
2.0,0.0,0.0,165.0,2.0,4.864,0
0.0,1.0,0.0,43.0,2.0,4.958,0
3.0,1.0,0.0,446.0,1.0,4.961,0
2.0,0.0,0.0,96.0,2.0,4.153,0
3.0,0.0,0.0,9.0,5.0,1.281,0
2.0,0.0,0.0,93.0,1.0,4.12,0
0.0,0.0,1.0,351.0,7.0,1.291,0
6.0,0.0,2.0,325.0,1.0,0.716,1
2.0,0.0,0.0,46.0,4.0,4.964,0
2.0,0.0,2.0,88.0,1.0,1.262,0
2.0,0.0,0.0,41.0,3.0,4.96,0
7.0,1.0,0.0,37.0,1.0,4.86,0
3.0,0.0,0.0,55.0,2.0,4.86,0
2.0,0.0,0.0,86.0,1.0,1.757,0
3.0,1.0,0.0,282.0,9.0,4.962,0
3.0,1.0,0.0,50.0,3.0,4.864,0
4.0,0.0,1.0,239.0,1.0,1.266,0
1.0,0.0,0.0,415.0,2.0,0.846,1
6.0,0.0,0.0,98.0,1.0,1.392,0
3.0,1.0,0.0,523.0,1.0,4.966,1
4.0,0.0,0.0,146.0,2.0,1.268,1
3.0,0.0,0.0,173.0,1.0,4.963,0
3.0,1.0,0.0,224.0,3.0,4.961,0
2.0,0.0,0.0,69.0,2.0,1.334,0
2.0,0.0,2.0,159.0,1.0,1.05,1
2.0,0.0,0.0,208.0,2.0,1.25,0
6.0,0.0,0.0,807.0,2.0,4.855,0
9.0,1.0,0.0,147.0,1.0,4.864,0
3.0,0.0,0.0,87.0,5.0,4.858,0
7.0,0.0,0.0,203.0,1.0,4.956,0
3.0,0.0,0.0,466.0,2.0,4.855,0
6.0,0.0,0.0,19.0,12.0,4.963,0
2.0,0.0,0.0,12.0,5.0,1.299,0
5.0,1.0,0.0,159.0,3.0,4.961,0
1.0,0.0,0.0,249.0,2.0,4.961,0
1.0,0.0,0.0,936.0,1.0,4.86,0
3.0,0.0,0.0,195.0,1.0,1.25,0
2.0,0.0,0.0,478.0,1.0,4.076,1
4.0,0.0,0.0,130.0,3.0,4.963,0
3.0,0.0,1.0,206.0,2.0,1.334,0
3.0,1.0,0.0,115.0,1.0,4.864,0
3.0,0.0,0.0,215.0,1.0,4.864,0
2.0,0.0,1.0,827.0,1.0,1.334,0
2.0,0.0,0.0,259.0,2.0,1.235,1
10.0,1.0,0.0,13.0,5.0,4.967,0
4.0,0.0,0.0,288.0,12.0,4.967,0
8.0,0.0,0.0,597.0,2.0,4.153,0
2.0,0.0,0.0,31.0,3.0,4.855,0
2.0,0.0,0.0,81.0,2.0,4.961,0
2.0,0.0,0.0,681.0,3.0,4.858,1
2.0,0.0,0.0,589.0,1.0,4.12,0
1.0,0.0,0.0,291.0,2.0,4.961,0
4.0,0.0,0.0,64.0,1.0,4.966,0
2.0,0.0,0.0,114.0,1.0,4.86,0
4.0,0.0,0.0,12.0,5.0,1.25,0
3.0,0.0,0.0,183.0,1.0,4.855,0
3.0,0.0,0.0,97.0,2.0,1.453,0
3.0,1.0,0.0,364.0,2.0,4.153,0
5.0,0.0,0.0,406.0,3.0,4.967,0
10.0,0.0,0.0,452.0,1.0,1.25,0
4.0,0.0,0.0,441.0,4.0,1.466,0
1.0,0.0,0.0,90.0,2.0,4.963,0
0.0,1.0,0.0,188.0,2.0,4.968,0
2.0,0.0,0.0,90.0,9.0,4.959,0
4.0,0.0,0.0,209.0,1.0,4.964,0
3.0,1.0,0.0,1055.0,1.0,4.021,0
7.0,0.0,0.0,167.0,3.0,4.957,0
2.0,0.0,0.0,350.0,4.0,4.856,0
4.0,0.0,0.0,534.0,1.0,4.958,0
8.0,0.0,0.0,378.0,1.0,4.962,0
6.0,0.0,0.0,216.0,1.0,4.191,0
10.0,0.0,0.0,153.0,2.0,4.947,0
1.0,0.0,0.0,156.0,1.0,4.963,0
1.0,1.0,0.0,766.0,2.0,1.405,0
4.0,0.0,0.0,378.0,4.0,4.967,0
4.0,0.0,0.0,65.0,2.0,1.281,0
1.0,0.0,0.0,723.0,2.0,4.955,0
4.0,0.0,0.0,87.0,2.0,4.965,0
2.0,0.0,0.0,65.0,2.0,4.076,0
10.0,0.0,1.0,130.0,1.0,4.12,0
2.0,0.0,0.0,329.0,1.0,1.268,0
4.0,0.0,0.0,435.0,1.0,4.857,0
10.0,0.0,0.0,168.0,7.0,4.957,0
2.0,0.0,1.0,259.0,1.0,1.259,0
8.0,1.0,0.0,693.0,6.0,4.963,0
3.0,1.0,0.0,176.0,1.0,4.962,0
3.0,0.0,0.0,84.0,4.0,4.859,0
2.0,0.0,0.0,95.0,1.0,4.962,0
3.0,0.0,0.0,49.0,1.0,4.856,0
5.0,0.0,0.0,508.0,1.0,1.26,0
4.0,0.0,0.0,211.0,6.0,4.965,0
4.0,0.0,0.0,480.0,4.0,4.963,0
4.0,0.0,0.0,149.0,1.0,4.859,0
2.0,0.0,0.0,668.0,1.0,4.962,0
1.0,0.0,0.0,293.0,2.0,1.259,1
2.0,0.0,0.0,80.0,1.0,4.961,0
4.0,0.0,1.0,200.0,3.0,1.405,0
8.0,1.0,0.0,187.0,7.0,4.961,0
3.0,0.0,0.0,600.0,1.0,4.857,1
2.0,1.0,0.0,65.0,2.0,4.153,0
2.0,0.0,0.0,127.0,1.0,4.855,0
4.0,0.0,1.0,328.0,1.0,0.879,1
2.0,0.0,0.0,315.0,3.0,4.859,0
4.0,1.0,0.0,152.0,1.0,4.962,0
3.0,0.0,0.0,248.0,1.0,4.859,0
4.0,0.0,0.0,105.0,7.0,4.963,0
1.0,0.0,0.0,83.0,3.0,4.956,0
1.0,0.0,0.0,251.0,2.0,4.966,0
6.0,0.0,1.0,245.0,1.0,1.405,0
5.0,0.0,0.0,156.0,1.0,0.719,0
3.0,1.0,0.0,208.0,5.0,4.968,0
2.0,0.0,0.0,764.0,2.0,1.445,0
2.0,0.0,0.0,591.0,1.0,4.191,0
4.0,0.0,0.0,132.0,4.0,4.965,0
4.0,1.0,0.0,93.0,1.0,4.968,0
10.0,1.0,0.0,46.0,1.0,4.857,0
7.0,0.0,0.0,360.0,2.0,4.967,0
2.0,0.0,2.0,216.0,1.0,0.683,1
4.0,0.0,0.0,185.0,2.0,1.039,0
2.0,0.0,0.0,422.0,1.0,4.968,0
5.0,0.0,0.0,181.0,3.0,4.968,0
4.0,1.0,0.0,109.0,6.0,4.962,0
4.0,0.0,0.0,73.0,3.0,4.959,0
3.0,0.0,0.0,221.0,2.0,1.266,0
2.0,0.0,0.0,246.0,3.0,4.959,0
5.0,0.0,0.0,136.0,2.0,4.857,0
0.0,0.0,0.0,260.0,1.0,4.857,0
2.0,0.0,1.0,18.0,1.0,1.047,0
3.0,0.0,0.0,400.0,2.0,4.858,0
1.0,0.0,1.0,116.0,4.0,1.266,0
10.0,0.0,0.0,69.0,2.0,4.864,0
5.0,0.0,0.0,237.0,1.0,0.742,0
2.0,1.0,0.0,183.0,1.0,4.961,0
3.0,0.0,0.0,87.0,2.0,1.299,0
2.0,0.0,1.0,332.0,4.0,1.327,0
3.0,0.0,0.0,146.0,1.0,4.857,0
1.0,1.0,1.0,199.0,1.0,1.327,0
5.0,0.0,1.0,99.0,2.0,0.768,0
1.0,0.0,0.0,461.0,1.0,4.859,0
7.0,0.0,1.0,136.0,2.0,4.021,0
2.0,0.0,0.0,420.0,1.0,4.964,0
3.0,0.0,0.0,189.0,3.0,1.281,0
2.0,1.0,0.0,353.0,3.0,4.857,0
11.0,0.0,2.0,285.0,2.0,0.716,1
1.0,0.0,0.0,250.0,1.0,4.964,0
4.0,0.0,0.0,50.0,2.0,1.384,0
11.0,0.0,0.0,670.0,1.0,4.076,1
6.0,0.0,0.0,48.0,1.0,4.191,0
2.0,1.0,0.0,328.0,2.0,4.855,0
8.0,0.0,0.0,4.0,4.0,4.857,0
5.0,0.0,2.0,554.0,1.0,0.644,1
0.0,1.0,1.0,14.0,8.0,1.25,0
1.0,0.0,0.0,151.0,2.0,4.856,0
4.0,0.0,0.0,491.0,3.0,4.962,0
1.0,1.0,0.0,113.0,2.0,1.327,0
4.0,1.0,0.0,971.0,1.0,4.963,0
3.0,1.0,0.0,228.0,9.0,4.857,0
7.0,0.0,0.0,35.0,1.0,4.86,0
3.0,0.0,0.0,103.0,2.0,4.858,0
1.0,1.0,0.0,198.0,1.0,4.857,0
